strength,staff_change,staff_per_shift,shifts_per_day,end_of_day,prop_infected
4,21,20,1,12,0.25
4,21,20,2,12,0.25
4,21,20,3,12,0.25
4,21,30,1,12,0.25
4,21,30,2,12,0.25
4,21,30,3,12,0.25
6,1,5,1,12,0.10
6,1,5,2,12,0.10
6,1,5,3,12,0.13
6,1,10,1,12,0.12
6,1,10,2,12,0.15
6,1,10,3,12,0.23
6,1,20,1,12,0.30
6,1,20,2,12,0.40
6,1,20,3,12,0.49
6,1,30,1,12,0.49
6,1,30,2,12,0.59
6,1,30,3,12,0.74
6,3,5,1,12,0.17
6,3,5,2,12,0.17
6,3,5,3,12,0.13
6,3,10,1,12,0.27
6,3,10,2,12,0.25
6,3,10,3,12,0.31
6,3,20,1,12,0.40
6,3,20,2,12,0.44
6,3,20,3,12,0.48
6,3,30,1,12,0.43
6,3,30,2,12,0.51
6,3,30,3,12,0.58
6,7,5,1,12,0.17
6,7,5,2,12,0.17
6,7,5,3,12,0.17
6,7,10,1,12,0.17
6,7,10,2,12,0.17
6,7,10,3,12,0.17
6,7,20,1,12,0.17
6,7,20,2,12,0.17
6,7,20,3,12,0.17
6,7,30,1,12,0.17
6,7,30,2,12,0.17
6,7,30,3,12,0.17
6,14,5,1,12,0.17
6,14,5,2,12,0.17
6,14,5,3,12,0.17
6,14,10,1,12,0.17
6,14,10,2,12,0.17
6,14,10,3,12,0.17
6,14,20,1,12,0.17
6,14,20,2,12,0.17
6,14,20,3,12,0.17
6,14,30,1,12,0.17
6,14,30,2,12,0.17
6,14,30,3,12,0.17
6,21,5,1,12,0.17
6,21,5,2,12,0.17
6,21,5,3,12,0.17
6,21,10,1,12,0.17
6,21,10,2,12,0.17
6,21,10,3,12,0.17
6,21,20,1,12,0.17
6,21,20,2,12,0.17
6,21,20,3,12,0.17
6,21,30,1,12,0.17
6,21,30,2,12,0.17
6,21,30,3,12,0.17
2,1,5,1,13,0.50
2,1,5,2,13,
2,1,5,3,13,
2,1,10,1,13,0.50
2,1,10,2,13,
2,1,10,3,13,
2,1,20,1,13,0.50
2,1,20,2,13,
2,1,20,3,13,
2,1,30,1,13,0.50
2,1,30,2,13,
2,1,30,3,13,
2,3,5,1,13,0.50
2,3,5,2,13,
2,3,5,3,13,
2,3,10,1,13,0.50
2,3,10,2,13,
2,3,10,3,13,
2,3,20,1,13,0.50
2,3,20,2,13,
2,3,20,3,13,
2,3,30,1,13,0.50
2,3,30,2,13,
2,3,30,3,13,
2,7,5,1,13,0.50
2,7,5,2,13,
2,7,5,3,13,
2,7,10,1,13,0.50
2,7,10,2,13,
2,7,10,3,13,
2,7,20,1,13,0.50
2,7,20,2,13,
2,7,20,3,13,
2,7,30,1,13,0.50
2,7,30,2,13,
2,7,30,3,13,
2,14,5,1,13,0.50
2,14,5,2,13,
2,14,5,3,13,
2,14,10,1,13,0.50
2,14,10,2,13,
2,14,10,3,13,
2,14,20,1,13,0.50
2,14,20,2,13,
2,14,20,3,13,
2,14,30,1,13,0.50
2,14,30,2,13,
2,14,30,3,13,
2,21,5,1,13,0.50
2,21,5,2,13,
2,21,5,3,13,
2,21,10,1,13,0.50
2,21,10,2,13,
2,21,10,3,13,
2,21,20,1,13,0.50
2,21,20,2,13,
2,21,20,3,13,
2,21,30,1,13,0.50
2,21,30,2,13,
2,21,30,3,13,
4,1,5,1,13,0.20
4,1,5,2,13,0.30
4,1,5,3,13,0.32
4,1,10,1,13,0.39
4,1,10,2,13,0.50
4,1,10,3,13,0.59
4,1,20,1,13,0.77
4,1,20,2,13,0.86
4,1,20,3,13,0.92
4,1,30,1,13,0.89
4,1,30,2,13,0.97
4,1,30,3,13,0.99
4,3,5,1,13,0.30
4,3,5,2,13,0.30
4,3,5,3,13,0.35
4,3,10,1,13,0.47
4,3,10,2,13,0.53
4,3,10,3,13,0.47
4,3,20,1,13,0.68
4,3,20,2,13,0.76
4,3,20,3,13,0.74
4,3,30,1,13,0.72
4,3,30,2,13,0.83
4,3,30,3,13,0.87
4,7,5,1,13,0.25
4,7,5,2,13,0.25
4,7,5,3,13,0.25
4,7,10,1,13,0.25
4,7,10,2,13,0.25
4,7,10,3,13,0.25
4,7,20,1,13,0.25
4,7,20,2,13,0.25
4,7,20,3,13,0.25
4,7,30,1,13,0.25
4,7,30,2,13,0.25
4,7,30,3,13,0.25
4,14,5,1,13,0.25
4,14,5,2,13,0.25
4,14,5,3,13,0.25
4,14,10,1,13,0.25
4,14,10,2,13,0.25
4,14,10,3,13,0.25
4,14,20,1,13,0.25
4,14,20,2,13,0.25
4,14,20,3,13,0.25
4,14,30,1,13,0.25
4,14,30,2,13,0.25
4,14,30,3,13,0.25
4,21,5,1,13,0.25
4,21,5,2,13,0.25
4,21,5,3,13,0.25
4,21,10,1,13,0.25
4,21,10,2,13,0.25
4,21,10,3,13,0.25
4,21,20,1,13,0.25
4,21,20,2,13,0.25
4,21,20,3,13,0.25
4,21,30,1,13,0.25
4,21,30,2,13,0.25
4,21,30,3,13,0.25
6,1,5,1,13,0.10
6,1,5,2,13,0.10
6,1,5,3,13,0.13
6,1,10,1,13,0.14
6,1,10,2,13,0.18
6,1,10,3,13,0.28
6,1,20,1,13,0.35
6,1,20,2,13,0.48
6,1,20,3,13,0.58
6,1,30,1,13,0.57
6,1,30,2,13,0.67
6,1,30,3,13,0.81
6,3,5,1,13,0.17
6,3,5,2,13,0.17
6,3,5,3,13,0.15
6,3,10,1,13,0.28
6,3,10,2,13,0.30
6,3,10,3,13,0.35
6,3,20,1,13,0.46
6,3,20,2,13,0.53
6,3,20,3,13,0.57
6,3,30,1,13,0.51
6,3,30,2,13,0.61
6,3,30,3,13,0.69
6,7,5,1,13,0.17
6,7,5,2,13,0.17
6,7,5,3,13,0.17
6,7,10,1,13,0.17
6,7,10,2,13,0.17
6,7,10,3,13,0.17
6,7,20,1,13,0.17
6,7,20,2,13,0.17
6,7,20,3,13,0.17
6,7,30,1,13,0.17
6,7,30,2,13,0.17
6,7,30,3,13,0.17
6,14,5,1,13,0.17
6,14,5,2,13,0.17
6,14,5,3,13,0.17
6,14,10,1,13,0.17
6,14,10,2,13,0.17
6,14,10,3,13,0.17
6,14,20,1,13,0.17
6,14,20,2,13,0.17
6,14,20,3,13,0.17
6,14,30,1,13,0.17
6,14,30,2,13,0.17
6,14,30,3,13,0.17
6,21,5,1,13,0.17
6,21,5,2,13,0.17
6,21,5,3,13,0.17
6,21,10,1,13,0.17
6,21,10,2,13,0.17
6,21,10,3,13,0.17
6,21,20,1,13,0.17
6,21,20,2,13,0.17
6,21,20,3,13,0.17
6,21,30,1,13,0.17
6,21,30,2,13,0.17
6,21,30,3,13,0.17
2,1,5,1,14,0.50
2,1,5,2,14,
2,1,5,3,14,
2,1,10,1,14,0.50
2,1,10,2,14,
2,1,10,3,14,
2,1,20,1,14,0.50
2,1,20,2,14,
2,1,20,3,14,
2,1,30,1,14,0.50
2,1,30,2,14,
2,1,30,3,14,
2,3,5,1,14,0.50
2,3,5,2,14,
2,3,5,3,14,
2,3,10,1,14,0.50
2,3,10,2,14,
2,3,10,3,14,
2,3,20,1,14,0.50
2,3,20,2,14,
2,3,20,3,14,
2,3,30,1,14,0.50
2,3,30,2,14,
2,3,30,3,14,
2,7,5,1,14,0.50
2,7,5,2,14,
2,7,5,3,14,
2,7,10,1,14,0.50
2,7,10,2,14,
2,7,10,3,14,
2,7,20,1,14,0.50
2,7,20,2,14,
2,7,20,3,14,
2,7,30,1,14,0.50
2,7,30,2,14,
2,7,30,3,14,
2,14,5,1,14,0.50
2,14,5,2,14,
2,14,5,3,14,
2,14,10,1,14,0.50
2,14,10,2,14,
2,14,10,3,14,
2,14,20,1,14,0.50
2,14,20,2,14,
2,14,20,3,14,
2,14,30,1,14,0.50
2,14,30,2,14,
2,14,30,3,14,
2,21,5,1,14,0.50
2,21,5,2,14,
2,21,5,3,14,
2,21,10,1,14,0.50
2,21,10,2,14,
2,21,10,3,14,
2,21,20,1,14,0.50
2,21,20,2,14,
2,21,20,3,14,
2,21,30,1,14,0.50
2,21,30,2,14,
2,21,30,3,14,
4,1,5,1,14,0.25
4,1,5,2,14,0.35
4,1,5,3,14,0.35
4,1,10,1,14,0.45
4,1,10,2,14,0.57
4,1,10,3,14,0.65
4,1,20,1,14,0.82
4,1,20,2,14,0.91
4,1,20,3,14,0.96
4,1,30,1,14,0.93
4,1,30,2,14,0.98
4,1,30,3,14,1.00
4,3,5,1,14,0.30
4,3,5,2,14,0.30
4,3,5,3,14,0.35
4,3,10,1,14,0.53
4,3,10,2,14,0.59
4,3,10,3,14,0.53
4,3,20,1,14,0.71
4,3,20,2,14,0.80
4,3,20,3,14,0.76
4,3,30,1,14,0.74
4,3,30,2,14,0.85
4,3,30,3,14,0.88
4,7,5,1,14,0.25
4,7,5,2,14,0.25
4,7,5,3,14,0.25
4,7,10,1,14,0.25
4,7,10,2,14,0.25
4,7,10,3,14,0.25
4,7,20,1,14,0.25
4,7,20,2,14,0.25
4,7,20,3,14,0.25
4,7,30,1,14,0.25
4,7,30,2,14,0.25
4,7,30,3,14,0.25
4,14,5,1,14,0.25
4,14,5,2,14,0.25
4,14,5,3,14,0.25
4,14,10,1,14,0.25
4,14,10,2,14,0.25
4,14,10,3,14,0.25
4,14,20,1,14,0.25
4,14,20,2,14,0.25
4,14,20,3,14,0.25
4,14,30,1,14,0.25
4,14,30,2,14,0.25
4,14,30,3,14,0.25
4,21,5,1,14,0.25
4,21,5,2,14,0.25
4,21,5,3,14,0.25
4,21,10,1,14,0.25
4,21,10,2,14,0.25
4,21,10,3,14,0.25
4,21,20,1,14,0.25
4,21,20,2,14,0.25
4,21,20,3,14,0.25
4,21,30,1,14,0.25
4,21,30,2,14,0.25
4,21,30,3,14,0.25
6,1,5,1,14,0.10
6,1,5,2,14,0.10
6,1,5,3,14,0.17
6,1,10,1,14,0.15
6,1,10,2,14,0.22
6,1,10,3,14,0.32
6,1,20,1,14,0.41
6,1,20,2,14,0.55
6,1,20,3,14,0.68
6,1,30,1,14,0.63
6,1,30,2,14,0.75
6,1,30,3,14,0.87
6,3,5,1,14,0.17
6,3,5,2,14,0.17
6,3,5,3,14,0.17
6,3,10,1,14,0.33
6,3,10,2,14,0.33
6,3,10,3,14,0.40
6,3,20,1,14,0.51
6,3,20,2,14,0.57
6,3,20,3,14,0.62
6,3,30,1,14,0.54
6,3,30,2,14,0.64
6,3,30,3,14,0.72
6,7,5,1,14,0.17
6,7,5,2,14,0.17
6,7,5,3,14,0.17
6,7,10,1,14,0.17
6,7,10,2,14,0.17
6,7,10,3,14,0.17
6,7,20,1,14,0.17
6,7,20,2,14,0.17
6,7,20,3,14,0.17
6,7,30,1,14,0.17
6,7,30,2,14,0.17
6,7,30,3,14,0.17
6,14,5,1,14,0.17
6,14,5,2,14,0.17
6,14,5,3,14,0.17
6,14,10,1,14,0.17
6,14,10,2,14,0.17
6,14,10,3,14,0.17
6,14,20,1,14,0.17
6,14,20,2,14,0.17
6,14,20,3,14,0.17
6,14,30,1,14,0.17
6,14,30,2,14,0.17
6,14,30,3,14,0.17
6,21,5,1,14,0.17
6,21,5,2,14,0.17
6,21,5,3,14,0.17
6,21,10,1,14,0.17
6,21,10,2,14,0.17
6,21,10,3,14,0.17
6,21,20,1,14,0.17
6,21,20,2,14,0.17
6,21,20,3,14,0.17
6,21,30,1,14,0.17
6,21,30,2,14,0.17
6,21,30,3,14,0.17
2,1,5,1,15,0.50
2,1,5,2,15,
2,1,5,3,15,
2,1,10,1,15,0.50
2,1,10,2,15,
2,1,10,3,15,
2,1,20,1,15,0.50
2,1,20,2,15,
2,1,20,3,15,
2,1,30,1,15,0.50
2,1,30,2,15,
2,1,30,3,15,
2,3,5,1,15,0.50
2,3,5,2,15,
2,3,5,3,15,
2,3,10,1,15,0.50
2,3,10,2,15,
2,3,10,3,15,
2,3,20,1,15,0.50
2,3,20,2,15,
2,3,20,3,15,
2,3,30,1,15,0.50
2,3,30,2,15,
2,3,30,3,15,
2,7,5,1,15,0.50
2,7,5,2,15,
2,7,5,3,15,
2,7,10,1,15,0.50
2,7,10,2,15,
2,7,10,3,15,
2,7,20,1,15,0.50
2,7,20,2,15,
2,7,20,3,15,
2,7,30,1,15,0.50
2,7,30,2,15,
2,7,30,3,15,
2,14,5,1,15,0.50
2,14,5,2,15,
2,14,5,3,15,
2,14,10,1,15,0.50
2,14,10,2,15,
2,14,10,3,15,
2,14,20,1,15,0.50
2,14,20,2,15,
2,14,20,3,15,
2,14,30,1,15,0.50
2,14,30,2,15,
2,14,30,3,15,
2,21,5,1,15,0.50
2,21,5,2,15,
2,21,5,3,15,
2,21,10,1,15,0.50
2,21,10,2,15,
2,21,10,3,15,
2,21,20,1,15,0.50
2,21,20,2,15,
2,21,20,3,15,
2,21,30,1,15,0.50
2,21,30,2,15,
2,21,30,3,15,
4,1,5,1,15,0.25
4,1,5,2,15,0.35
4,1,5,3,15,0.40
4,1,10,1,15,0.49
4,1,10,2,15,0.62
4,1,10,3,15,0.74
4,1,20,1,15,0.86
4,1,20,2,15,0.95
4,1,20,3,15,0.97
4,1,30,1,15,0.95
4,1,30,2,15,0.99
4,1,30,3,15,1.00
4,3,5,1,15,0.30
4,3,5,2,15,0.35
4,3,5,3,15,0.40
4,3,10,1,15,0.55
4,3,10,2,15,0.62
4,3,10,3,15,0.53
4,3,20,1,15,0.72
4,3,20,2,15,0.81
4,3,20,3,15,0.76
4,3,30,1,15,0.74
4,3,30,2,15,0.86
4,3,30,3,15,0.88
4,7,5,1,15,0.25
4,7,5,2,15,0.25
4,7,5,3,15,0.30
4,7,10,1,15,0.30
4,7,10,2,15,0.33
4,7,10,3,15,0.33
4,7,20,1,15,0.35
4,7,20,2,15,0.36
4,7,20,3,15,0.38
4,7,30,1,15,0.37
4,7,30,2,15,0.40
4,7,30,3,15,0.42
4,14,5,1,15,0.25
4,14,5,2,15,0.25
4,14,5,3,15,0.25
4,14,10,1,15,0.25
4,14,10,2,15,0.25
4,14,10,3,15,0.25
4,14,20,1,15,0.25
4,14,20,2,15,0.25
4,14,20,3,15,0.25
4,14,30,1,15,0.25
4,14,30,2,15,0.25
4,14,30,3,15,0.25
4,21,5,1,15,0.25
4,21,5,2,15,0.25
4,21,5,3,15,0.25
4,21,10,1,15,0.25
4,21,10,2,15,0.25
4,21,10,3,15,0.25
4,21,20,1,15,0.25
4,21,20,2,15,0.25
4,21,20,3,15,0.25
4,21,30,1,15,0.25
4,21,30,2,15,0.25
4,21,30,3,15,0.25
6,1,5,1,15,0.13
6,1,5,2,15,0.13
6,1,5,3,15,0.17
6,1,10,1,15,0.17
6,1,10,2,15,0.24
6,1,10,3,15,0.36
6,1,20,1,15,0.48
6,1,20,2,15,0.62
6,1,20,3,15,0.74
6,1,30,1,15,0.69
6,1,30,2,15,0.81
6,1,30,3,15,0.91
6,3,5,1,15,0.17
6,3,5,2,15,0.18
6,3,5,3,15,0.17
6,3,10,1,15,0.36
6,3,10,2,15,0.35
6,3,10,3,15,0.43
6,3,20,1,15,0.51
6,3,20,2,15,0.58
6,3,20,3,15,0.64
6,3,30,1,15,0.54
6,3,30,2,15,0.65
6,3,30,3,15,0.73
6,7,5,1,15,0.17
6,7,5,2,15,0.17
6,7,5,3,15,0.17
6,7,10,1,15,0.18
6,7,10,2,15,0.20
6,7,10,3,15,0.22
6,7,20,1,15,0.22
6,7,20,2,15,0.23
6,7,20,3,15,0.24
6,7,30,1,15,0.23
6,7,30,2,15,0.25
6,7,30,3,15,0.27
6,14,5,1,15,0.17
6,14,5,2,15,0.17
6,14,5,3,15,0.17
6,14,10,1,15,0.17
6,14,10,2,15,0.17
6,14,10,3,15,0.17
6,14,20,1,15,0.17
6,14,20,2,15,0.17
6,14,20,3,15,0.17
6,14,30,1,15,0.17
6,14,30,2,15,0.17
6,14,30,3,15,0.17
6,21,5,1,15,0.17
6,21,5,2,15,0.17
6,21,5,3,15,0.17
6,21,10,1,15,0.17
6,21,10,2,15,0.17
6,21,10,3,15,0.17
6,21,20,1,15,0.17
6,21,20,2,15,0.17
6,21,20,3,15,0.17
6,21,30,1,15,0.17
6,21,30,2,15,0.17
6,21,30,3,15,0.17
2,1,5,1,16,0.50
2,1,5,2,16,
2,1,5,3,16,
2,1,10,1,16,0.50
2,1,10,2,16,
2,1,10,3,16,
2,1,20,1,16,0.50
2,1,20,2,16,
2,1,20,3,16,
2,1,30,1,16,0.50
2,1,30,2,16,
2,1,30,3,16,
2,3,5,1,16,0.50
2,3,5,2,16,
2,3,5,3,16,
2,3,10,1,16,0.50
2,3,10,2,16,
2,3,10,3,16,
2,3,20,1,16,0.50
2,3,20,2,16,
2,3,20,3,16,
2,3,30,1,16,0.50
2,3,30,2,16,
2,3,30,3,16,
2,7,5,1,16,0.50
2,7,5,2,16,
2,7,5,3,16,
2,7,10,1,16,0.50
2,7,10,2,16,
2,7,10,3,16,
2,7,20,1,16,0.50
2,7,20,2,16,
2,7,20,3,16,
2,7,30,1,16,0.50
2,7,30,2,16,
2,7,30,3,16,
2,14,5,1,16,0.50
2,14,5,2,16,
2,14,5,3,16,
2,14,10,1,16,0.50
2,14,10,2,16,
2,14,10,3,16,
2,14,20,1,16,0.50
2,14,20,2,16,
2,14,20,3,16,
2,14,30,1,16,0.50
2,14,30,2,16,
2,14,30,3,16,
2,21,5,1,16,0.50
2,21,5,2,16,
2,21,5,3,16,
2,21,10,1,16,0.50
2,21,10,2,16,
2,21,10,3,16,
2,21,20,1,16,0.50
2,21,20,2,16,
2,21,20,3,16,
2,21,30,1,16,0.50
2,21,30,2,16,
2,21,30,3,16,
4,1,5,1,16,0.30
4,1,5,2,16,0.35
4,1,5,3,16,0.45
4,1,10,1,16,0.55
4,1,10,2,16,0.70
4,1,10,3,16,0.81
4,1,20,1,16,0.91
4,1,20,2,16,0.96
4,1,20,3,16,0.99
4,1,30,1,16,0.97
4,1,30,2,16,0.99
4,1,30,3,16,1.00
4,3,5,1,16,0.35
4,3,5,2,16,0.40
4,3,5,3,16,0.40
4,3,10,1,16,0.62
4,3,10,2,16,0.68
4,3,10,3,16,0.60
4,3,20,1,16,0.79
4,3,20,2,16,0.88
4,3,20,3,16,0.89
4,3,30,1,16,0.82
4,3,30,2,16,0.93
4,3,30,3,16,0.97
4,7,5,1,16,0.30
4,7,5,2,16,0.30
4,7,5,3,16,0.30
4,7,10,1,16,0.35
4,7,10,2,16,0.38
4,7,10,3,16,0.40
4,7,20,1,16,0.40
4,7,20,2,16,0.44
4,7,20,3,16,0.46
4,7,30,1,16,0.42
4,7,30,2,16,0.45
4,7,30,3,16,0.47
4,14,5,1,16,0.25
4,14,5,2,16,0.25
4,14,5,3,16,0.25
4,14,10,1,16,0.25
4,14,10,2,16,0.25
4,14,10,3,16,0.25
4,14,20,1,16,0.25
4,14,20,2,16,0.25
4,14,20,3,16,0.25
4,14,30,1,16,0.25
4,14,30,2,16,0.25
4,14,30,3,16,0.25
4,21,5,1,16,0.25
4,21,5,2,16,0.25
4,21,5,3,16,0.25
4,21,10,1,16,0.25
4,21,10,2,16,0.25
4,21,10,3,16,0.25
4,21,20,1,16,0.25
4,21,20,2,16,0.25
4,21,20,3,16,0.25
4,21,30,1,16,0.25
4,21,30,2,16,0.25
4,21,30,3,16,0.25
6,1,5,1,16,0.13
6,1,5,2,16,0.13
6,1,5,3,16,0.17
6,1,10,1,16,0.22
6,1,10,2,16,0.27
6,1,10,3,16,0.43
6,1,20,1,16,0.54
6,1,20,2,16,0.70
6,1,20,3,16,0.82
6,1,30,1,16,0.74
6,1,30,2,16,0.85
6,1,30,3,16,0.94
6,3,5,1,16,0.20
6,3,5,2,16,0.20
6,3,5,3,16,0.20
6,3,10,1,16,0.40
6,3,10,2,16,0.38
6,3,10,3,16,0.47
6,3,20,1,16,0.57
6,3,20,2,16,0.66
6,3,20,3,16,0.72
6,3,30,1,16,0.62
6,3,30,2,16,0.73
6,3,30,3,16,0.82
6,7,5,1,16,0.17
6,7,5,2,16,0.20
6,7,5,3,16,0.20
6,7,10,1,16,0.23
6,7,10,2,16,0.25
6,7,10,3,16,0.26
6,7,20,1,16,0.28
6,7,20,2,16,0.30
6,7,20,3,16,0.32
6,7,30,1,16,0.29
6,7,30,2,16,0.32
6,7,30,3,16,0.36
6,14,5,1,16,0.17
6,14,5,2,16,0.17
6,14,5,3,16,0.17
6,14,10,1,16,0.17
6,14,10,2,16,0.17
6,14,10,3,16,0.17
6,14,20,1,16,0.17
6,14,20,2,16,0.17
6,14,20,3,16,0.17
6,14,30,1,16,0.17
6,14,30,2,16,0.17
6,14,30,3,16,0.17
6,21,5,1,16,0.17
6,21,5,2,16,0.17
6,21,5,3,16,0.17
6,21,10,1,16,0.17
6,21,10,2,16,0.17
6,21,10,3,16,0.17
6,21,20,1,16,0.17
6,21,20,2,16,0.17
6,21,20,3,16,0.17
6,21,30,1,16,0.17
6,21,30,2,16,0.17
6,21,30,3,16,0.17
2,1,5,1,17,0.50
2,1,5,2,17,
2,1,5,3,17,
2,1,10,1,17,0.50
2,1,10,2,17,
2,1,10,3,17,
2,1,20,1,17,0.50
2,1,20,2,17,
2,1,20,3,17,
2,1,30,1,17,0.50
2,1,30,2,17,
2,1,30,3,17,
2,3,5,1,17,0.50
2,3,5,2,17,
2,3,5,3,17,
2,3,10,1,17,0.50
2,3,10,2,17,
2,3,10,3,17,
2,3,20,1,17,0.50
2,3,20,2,17,
2,3,20,3,17,
2,3,30,1,17,0.50
2,3,30,2,17,
2,3,30,3,17,
2,7,5,1,17,0.50
2,7,5,2,17,
2,7,5,3,17,
2,7,10,1,17,0.50
2,7,10,2,17,
2,7,10,3,17,
2,7,20,1,17,0.50
2,7,20,2,17,
2,7,20,3,17,
2,7,30,1,17,0.50
2,7,30,2,17,
2,7,30,3,17,
2,14,5,1,17,0.50
2,14,5,2,17,
2,14,5,3,17,
2,14,10,1,17,0.50
2,14,10,2,17,
2,14,10,3,17,
2,14,20,1,17,0.50
2,14,20,2,17,
2,14,20,3,17,
2,14,30,1,17,0.50
2,14,30,2,17,
2,14,30,3,17,
2,21,5,1,17,0.50
2,21,5,2,17,
2,21,5,3,17,
2,21,10,1,17,0.50
2,21,10,2,17,
2,21,10,3,17,
2,21,20,1,17,0.50
2,21,20,2,17,
2,21,20,3,17,
2,21,30,1,17,0.50
2,21,30,2,17,
2,21,30,3,17,
4,1,5,1,17,0.30
4,1,5,2,17,0.40
4,1,5,3,17,0.50
4,1,10,1,17,0.59
4,1,10,2,17,0.75
4,1,10,3,17,0.85
4,1,20,1,17,0.94
4,1,20,2,17,0.97
4,1,20,3,17,1.00
4,1,30,1,17,0.97
4,1,30,2,17,1.00
4,1,30,3,17,1.00
4,3,5,1,17,0.40
4,3,5,2,17,0.45
4,3,5,3,17,0.40
4,3,10,1,17,0.65
4,3,10,2,17,0.72
4,3,10,3,17,0.68
4,3,20,1,17,0.81
4,3,20,2,17,0.89
4,3,20,3,17,0.93
4,3,30,1,17,0.82
4,3,30,2,17,0.93
4,3,30,3,17,0.97
4,7,5,1,17,0.35
4,7,5,2,17,0.35
4,7,5,3,17,0.35
4,7,10,1,17,0.40
4,7,10,2,17,0.42
4,7,10,3,17,0.42
4,7,20,1,17,0.41
4,7,20,2,17,0.45
4,7,20,3,17,0.47
4,7,30,1,17,0.42
4,7,30,2,17,0.46
4,7,30,3,17,0.49
4,14,5,1,17,0.25
4,14,5,2,17,0.25
4,14,5,3,17,0.25
4,14,10,1,17,0.25
4,14,10,2,17,0.25
4,14,10,3,17,0.25
4,14,20,1,17,0.25
4,14,20,2,17,0.25
4,14,20,3,17,0.25
4,14,30,1,17,0.25
4,14,30,2,17,0.25
4,14,30,3,17,0.25
4,21,5,1,17,0.25
4,21,5,2,17,0.25
4,21,5,3,17,0.25
4,21,10,1,17,0.25
4,21,10,2,17,0.25
4,21,10,3,17,0.25
4,21,20,1,17,0.25
4,21,20,2,17,0.25
4,21,20,3,17,0.25
4,21,30,1,17,0.25
4,21,30,2,17,0.25
4,21,30,3,17,0.25
6,1,5,1,17,0.15
6,1,5,2,17,0.13
6,1,5,3,17,0.20
6,1,10,1,17,0.23
6,1,10,2,17,0.30
6,1,10,3,17,0.46
6,1,20,1,17,0.61
6,1,20,2,17,0.76
6,1,20,3,17,0.86
6,1,30,1,17,0.79
6,1,30,2,17,0.89
6,1,30,3,17,0.96
6,3,5,1,17,0.20
6,3,5,2,17,0.22
6,3,5,3,17,0.20
6,3,10,1,17,0.42
6,3,10,2,17,0.43
6,3,10,3,17,0.52
6,3,20,1,17,0.60
6,3,20,2,17,0.69
6,3,20,3,17,0.76
6,3,30,1,17,0.63
6,3,30,2,17,0.75
6,3,30,3,17,0.84
6,7,5,1,17,0.20
6,7,5,2,17,0.20
6,7,5,3,17,0.23
6,7,10,1,17,0.27
6,7,10,2,17,0.28
6,7,10,3,17,0.28
6,7,20,1,17,0.30
6,7,20,2,17,0.33
6,7,20,3,17,0.35
6,7,30,1,17,0.30
6,7,30,2,17,0.34
6,7,30,3,17,0.38
6,14,5,1,17,0.17
6,14,5,2,17,0.17
6,14,5,3,17,0.17
6,14,10,1,17,0.17
6,14,10,2,17,0.17
6,14,10,3,17,0.17
6,14,20,1,17,0.17
6,14,20,2,17,0.17
6,14,20,3,17,0.17
6,14,30,1,17,0.17
6,14,30,2,17,0.17
6,14,30,3,17,0.17
6,21,5,1,17,0.17
6,21,5,2,17,0.17
6,21,5,3,17,0.17
6,21,10,1,17,0.17
6,21,10,2,17,0.17
6,21,10,3,17,0.17
6,21,20,1,17,0.17
6,21,20,2,17,0.17
6,21,20,3,17,0.17
6,21,30,1,17,0.17
6,21,30,2,17,0.17
6,21,30,3,17,0.17
2,1,5,1,18,0.50
2,1,5,2,18,
2,1,5,3,18,
2,1,10,1,18,0.50
2,1,10,2,18,
2,1,10,3,18,
2,1,20,1,18,0.50
2,1,20,2,18,
2,1,20,3,18,
2,1,30,1,18,0.50
2,1,30,2,18,
2,1,30,3,18,
2,3,5,1,18,0.50
2,3,5,2,18,
2,3,5,3,18,
2,3,10,1,18,0.50
2,3,10,2,18,
2,3,10,3,18,
2,3,20,1,18,0.50
2,3,20,2,18,
2,3,20,3,18,
2,3,30,1,18,0.50
2,3,30,2,18,
2,3,30,3,18,
2,7,5,1,18,0.50
2,7,5,2,18,
2,7,5,3,18,
2,7,10,1,18,0.50
2,7,10,2,18,
2,7,10,3,18,
2,7,20,1,18,0.50
2,7,20,2,18,
2,7,20,3,18,
2,7,30,1,18,0.50
2,7,30,2,18,
2,7,30,3,18,
2,14,5,1,18,0.50
2,14,5,2,18,
2,14,5,3,18,
2,14,10,1,18,0.50
2,14,10,2,18,
2,14,10,3,18,
2,14,20,1,18,0.50
2,14,20,2,18,
2,14,20,3,18,
2,14,30,1,18,0.50
2,14,30,2,18,
2,14,30,3,18,
2,21,5,1,18,0.50
2,21,5,2,18,
2,21,5,3,18,
2,21,10,1,18,0.50
2,21,10,2,18,
2,21,10,3,18,
2,21,20,1,18,0.50
2,21,20,2,18,
2,21,20,3,18,
2,21,30,1,18,0.50
2,21,30,2,18,
2,21,30,3,18,
4,1,5,1,18,0.35
4,1,5,2,18,0.45
4,1,5,3,18,0.55
4,1,10,1,18,0.64
4,1,10,2,18,0.81
4,1,10,3,18,0.90
4,1,20,1,18,0.95
4,1,20,2,18,0.99
4,1,20,3,18,1.00
4,1,30,1,18,0.98
4,1,30,2,18,1.00
4,1,30,3,18,1.00
4,3,5,1,18,0.40
4,3,5,2,18,0.45
4,3,5,3,18,0.43
4,3,10,1,18,0.68
4,3,10,2,18,0.75
4,3,10,3,18,0.72
4,3,20,1,18,0.81
4,3,20,2,18,0.90
4,3,20,3,18,0.94
4,3,30,1,18,0.82
